# Posterior probabilities of HI were assessed using the estimated fraction of haploinsufficient genes as prior (24%), thus some genes may have less observed PTVs that expected and even though have a low posterior probability.
# name = HGNC symbol
# posterior = posterior of being intolerant to PTVs 
# observedtruncationcount = number of PTVs in the gene
# expectedtruncationcount = number of expected PTVs in the gene as a function of its de novo mutation rate and number of synonymous mutations
name posterior observedtruncationcount expectedtruncationcount
KIR2DL4 0.1959763386303108 1 3.3644770810243756
TRAFD1 0.19605603376811806 2 7.948935859905108
KANK4 0.19605612662979616 3 12.531804916728086
PRKCDBP 0.19606509957803267 1 3.3662496778760382
PTF1A 0.19624996640863776 1 3.369939606423986
EIF3K 0.19626652435562236 1 3.3702699736200312
KLF2 0.1962770752173456 1 3.3704804753608437
UFC1 0.19645502958163774 1 3.3740295804238842
OR10T2 0.19652047358131053 1 3.3753341784722344
HVCN1 0.1965225512819294 1 3.3753755911668404
SLC25A10 0.19654014284735766 1 3.3757262127056924
NIPSNAP3B 0.19654270411161698 1 3.375777259876002
BCL7A 0.1965696069865281 1 3.37631341614426
MYOZ2 0.1966395385319401 1 3.3777068457420025
TBC1D26 0.19673871915206692 1 3.379682439737926
PIGL 0.19679812867110497 1 3.3808654669411036
EPHA2 0.19693197604376753 3 12.54926419947633
OR4K17 0.19711289413845182 1 3.3871289265819735
OR6B2 0.197121765578742 1 3.3873053483272777
ACAD9 0.19714748328270895 2 7.970683951740478
RHOBTB3 0.1971562997357997 2 7.970859256794268
SAMD12 0.19719201732763375 1 3.3887021970337727
EDEM3 0.1973337642762292 3 12.557253881296813
OR2J2 0.19741097726298734 1 3.3930534740259635
SDR16C5 0.19753172049278597 1 3.3954513848756225
HOXC5 0.19759279328339788 1 3.3966638445770307
MRPL48 0.19765055603639645 1 3.3978103312064736
VGLL2 0.19767550277057075 1 3.3983054008760756
OR4C3 0.19775810093043783 1 3.3999442311388903
MON1B 0.1978333954795832 2 7.984304903720238
POLD1 0.19792556858690757 3 12.568999780232627
ALDH7A1 0.1980931178383845 2 7.98945322221789
OR51B6 0.1981998843884429 1 3.408700913867732
OR8J3 0.1982863994102838 1 3.4104140250249086
VAPA 0.19828898751390742 1 3.410465264210867
POLG2 0.1983723317487806 2 7.994982244045483
GATSL3 0.19851967226073733 1 3.4150303325421234
DENND1A 0.19867329624710595 3 12.583802621251586
ADAT3 0.19869327766240064 1 3.4184632147030314
SFTPA2 0.19870375146395258 1 3.418670252026556
TMED7-TICAM2 0.19874523731641172 1 3.419490228938215
MORC1 0.1987499472541783 3 12.585317718919494
GULP1 0.19878848879304653 1 3.4203449667690773
PPP1R3D 0.19893676443380717 1 3.423274136475963
GUCY1B3 0.19906457329246893 2 8.008664873006698
OR7A5 0.19908403850601222 1 3.426181896295968
CELA2B 0.19909080132042048 1 3.4263153815853897
DCBLD1 0.19921809555682538 2 8.01169449862519
TIMM17A 0.1992352757993459 1 3.429166223736212
PARM1 0.19925370542096066 1 3.4295297744770137
CACNG7 0.1992673355978394 1 3.429798633033034
NECAP1 0.19934897946039978 1 3.431408788983694
CALN1 0.1994848764280248 1 3.4340878106569446
TNFRSF9 0.19949572391307113 1 3.4343015948296625
DDX27 0.19951342965975769 3 12.60038492927116
C4BPB 0.19960178465754871 1 3.4363913992601285
ST7L 0.19964599654560988 2 8.020129499864645
MYO5C 0.19965292877714066 6 26.35173485009585
TSPAN11 0.1997522368662629 1 3.4393544568850274
CHMP5 0.19976100514872006 1 3.4395270908044475
LOH12CR1 0.19985459881773343 1 3.441369451228498
MC3R 0.19990913367960264 1 3.442442653498124
ANKRD29 0.1999291066897394 1 3.442835651344833
OR10V1 0.2000502035074247 1 3.445217775970459
MRPL10 0.20019117527229774 1 3.4479895037166157
PPTC7 0.20031622690292208 1 3.4504469919779917
TAF6L 0.20034934845220873 2 8.03396489963529
ASPA 0.20038387172290612 1 3.451775854496666
SIAH2 0.2006458539616719 1 3.4569192486532545
HOXA6 0.20067651478246676 1 3.4575208715762322
NKX3-2 0.20068314690920214 1 3.4576509973097465
TMIGD2 0.20072451853773485 1 3.4584626572152066
C19orf54 0.20079313678126756 1 3.459808585664619
OLAH 0.2008434652309173 1 3.460795545791065
EYA4 0.20084710317432164 2 8.043734082660377
PDLIM4 0.20086313083444676 1 3.461181145477963
USP39 0.20088151903887677 2 8.044408875165859
OR51B4 0.2009184236576922 1 3.4622651659835517
QPRT 0.20098021733371108 1 3.4634763720545427
CTTN 0.201007620628982 2 8.046880612198734
OR5A2 0.20105974170941313 1 3.4650347040981226
CPT2 0.20115598715946348 2 8.049787282299985
POU6F1 0.20115680127259045 1 3.466936024696026
KPNA1 0.20127155143759137 2 8.052050207639908
OR5B12 0.20135667004230207 1 3.470849136051991
MCM10 0.20139502417007427 3 12.637334121525285
MGAT4A 0.2014552728329111 2 8.055645753786088
HSD17B11 0.20148243539517455 1 3.473309931966874
CEACAM3 0.20165889941024817 1 3.476760791115815
CD47 0.20166135689021236 1 3.4768088326644633
HNMT 0.20179445050170608 1 3.4794100411986246
PIAS3 0.20185670952859466 2 8.063493606748683
PAFAH1B3 0.20191058106058024 1 3.4816786733460905
PEX19 0.20192608308292448 1 3.481981434495463
C1QTNF4 0.20195750432593976 1 3.482595051599842
TMBIM6 0.20197516450411424 1 3.4829399012238778
TMC7 0.2019905091056648 2 8.066106718972335
ATPAF2 0.20213689263547502 1 3.4860969133403334
C2orf42 0.2021596805946775 2 8.06940879639876
FOXL1 0.20222580401572515 1 3.4878317035241495
OR1L8 0.20224945842015507 1 3.4882931394178023
SCRT2 0.20244400269964222 1 3.4920866650486646
ZFP82 0.20278151842445222 2 8.08152882421798
MOSPD3 0.20281075328679388 1 3.499230745573059
RAB40C 0.20293035049522898 1 3.50155834403013
SREBF1 0.20313319036144992 3 12.671238078029717
TSTA3 0.20313691470522252 1 3.5055760856081726
ANKRD45 0.20322187507710107 1 3.5072277091439954
C2CD2 0.20323088947985157 2 8.090270120885757
PDXK 0.20324628077751325 1 3.507702059101219
TMEM200B 0.2032602505659824 1 3.5079735572531936
UBFD1 0.20328467781169637 1 3.5084482591795716
EBI3 0.20348252130095287 1 3.5122914459412766
RIMS4 0.2035510340695402 1 3.5136216845329615
PITX3 0.2036104581884907 1 3.5147751887144176
FAM78A 0.20375570452232972 1 3.517593566236905
GAD2 0.20387175255825155 2 8.102711504820526
KLC2 0.20392333958401368 2 8.103711722211637
TAS2R31 0.20404558376710139 1 3.5232139527363495
GNAS 0.20413046508408575 3 12.690592973582135
FHL2 0.20415661675100308 1 3.5253651668644546
CDK5R1 0.20420914762883277 1 3.5263826258829623
ASB17 0.20426724650030537 1 3.5275077035756652
RTBDN 0.20432762658492132 1 3.528676704668571
ABCB10 0.20437257956249888 2 8.112414061943392
STARD4 0.20447944824962921 1 3.5316149454763295
NDFIP2 0.20455472140765715 1 3.5330711238014114
HOXD4 0.20466584077022507 1 3.535220028704556
LIMK1 0.2047047911367168 2 8.118840275949152
SCG5 0.20524147313890037 1 3.546338170117455
HOXB6 0.20540930420713602 1 3.549575412804134
C17orf78 0.20555323667131817 1 3.5523501206693786
MAPRE3 0.2056927609734913 1 3.555038474286188
FAM204A 0.20570321855602192 1 3.55523991648972
STAR 0.20592086950843969 1 3.559430759514865
FCGR2A 0.20593407161586877 1 3.559684858936909
FCGR2B 0.2059842852944201 1 3.560651205554262
RPSA 0.20600943072399963 1 3.561135055965348
ASRGL1 0.2061227375105654 1 3.5633147720573914
CAST 0.2061440340696507 2 8.146591563786451
MAFB 0.2061456072807825 1 3.5637546169682017
AICDA 0.20633089185105272 1 3.567316788008397
AQP2 0.20635810285326364 1 3.5678397311677332
PAPD4 0.2063732372652049 2 8.150997765977861
KLHL6 0.20654454463535968 2 8.15428861470902
GET4 0.20660664250534727 1 3.5726138259774833
CCNL2 0.20674114018743478 2 8.158062767472565
GPX7 0.20692847209672732 1 3.5787894102287385
HEXIM2 0.20694744934747927 1 3.5791533427286657
CIAPIN1 0.20706087909623871 1 3.581328105359721
CELA3B 0.20712788857661643 1 3.5826124492072635
CDCA4 0.20717925295177345 1 3.583596721782614
C11orf68 0.2072533078368001 1 3.5850154852297917
SLBP 0.20733800510084888 1 3.5866376793323536
CCDC103 0.20734921085549435 1 3.58685226482796
IYD 0.20742426262749192 1 3.5882892540568214
GADD45GIP1 0.20749225924471712 1 3.589590829379186
PSMB6 0.20750077850512527 1 3.5897538808691616
BOLL 0.20762198395217676 1 3.5920731162894253
ZYX 0.207625175435669 2 8.175001373596798
SIX3 0.2077628020764879 1 3.5947663809004102
OR5T2 0.2077798719982407 1 3.5950927659194845
EIF2B1 0.20790950920540482 1 3.597570845659689
MFAP4 0.208092339446102 1 3.6010638006202758
C2CD4A 0.20814301995314496 1 3.602031646493236
GLP2R 0.20814432666090574 2 8.184923800985477
TAL1 0.2082656548167603 1 3.6043728865358653
RBM7 0.20839584074500625 1 3.6068571735937933
ARHGAP22 0.20844112449373295 2 8.190588240167688
RRN3 0.20851726076646337 2 8.19204035658403
SLCO1B7 0.20853158829215634 2 8.192313576038114
TMEM68 0.20854023545282419 1 3.6096112642167473
KLRB1 0.20857739228621103 1 3.610319742222882
ATG10 0.20859562999262482 1 3.6106674508162655
TINAG 0.2086110485641418 2 8.193828596685822
OSGIN2 0.20871528340445109 2 8.195815334742083
OR4D6 0.20874214232228433 1 3.613459950422474
TREML1 0.20876582507885771 1 3.61391120416289
TAS2R9 0.20898043382836481 1 3.6179986651204974
PHYHIP 0.2089996835200386 1 3.618365145796763
CNTNAP2 0.20900627961003945 4 17.36709232593096
CNN2 0.20908152990254997 1 3.6199230814637504
STYX 0.20919029780426976 1 3.6219927707782524
RIMS3 0.20923151966567766 1 3.6227769538739505
LUM 0.20945941694840153 1 3.6271103034425893
BIRC7 0.20958947924291568 1 3.6295818178508132
SPPL2C 0.20959611966273653 2 8.212575175057264
TMEM41B 0.2096404618622011 1 3.630550309801097
CEP55 0.2096685833533496 2 8.21395164858385
ACSM5 0.20967114203376488 2 8.214000245237282
POLR3B 0.2097884109823699 4 17.381961455469966
BBS1 0.2099265419673042 2 8.218848829486902
ATAD3A 0.20993677904554597 2 8.219043082737494
ATP8A1 0.2100038999127262 4 17.3860509648529
FITM2 0.21020188048365937 1 3.641203881388055
KRT4 0.2102648112805658 2 8.22526396659281
TMEM205 0.21038349916530047 1 3.6446458355164566
CNNM3 0.21039049775148494 2 8.227645628476969
GTSE1 0.21040172789278852 2 8.227858380208456
METTL6 0.21055534593611605 1 3.6479005905182564
FPR1 0.21057186055062815 1 3.648213272505447
OR1D5 0.21059160680768885 1 3.6485871176895253
C8orf86 0.21066067323194967 1 3.6498945127430176
PRG2 0.21067481007440536 1 3.650162077801859
VSTM4 0.21069434726640196 1 3.6505318324826446
PIP5KL1 0.21074543879020413 1 3.6514986556199496
ESD 0.210771771525031 1 3.6519968922654718
GGH 0.21085070315399382 1 3.6534900692652075
MITD1 0.21085801930560874 1 3.6536284506970027
RAB23 0.2110427105613339 1 3.65712063072199
DCUN1D4 0.21108366253022506 1 3.657894655649267
OR2W1 0.21113460009910187 1 3.6588572629228917
CUTC 0.2111450140030024 1 3.659054041708365
OR2T5 0.21122598185264663 1 3.660583749585781
PCGF2 0.21149780186655798 1 3.6657160480414936
SFRP1 0.21154881934035866 1 3.6666787829736904
DNAI1 0.2116148244294333 2 8.250791295098018
STX12 0.21168947361398327 1 3.6693321467139626
NUP54 0.21174137169436935 2 8.253178051674873
KLK13 0.2118303647701206 1 3.6719886865988443
APOE 0.21197882090281703 1 3.674786468540713
VPS37B 0.21202356855889698 1 3.6756294951777546
PRSS37 0.2122028903000166 1 3.6790065357249437
TMEM165 0.2122925504738945 1 3.680694260985661
C16orf86 0.2123549207041205 1 3.6818679847996996
PPP1R3B 0.21242775559530067 1 3.683238320796099
MRPL4 0.21242808872902547 1 3.6832445876787294
HES1 0.2124531213273797 1 3.6837154782094093
EXOC6B 0.21249538185849332 3 12.850244758225944
FBXO45 0.21250673046017327 1 3.6847237883071857
BIN3 0.2125316252162872 1 3.6851919594434763
FOXL2 0.2125885180201798 1 3.6862617360373324
VASH1 0.21259722703368503 1 3.686425476417408
ANPEP 0.21265073764161496 3 12.853165840698601
CD151 0.21268737733078905 1 3.6881201275101585
CD34 0.21277559861469697 1 3.6897780094147086
SLC6A7 0.21280864734305596 2 8.273266144865932
EIF3I 0.21284776129043947 1 3.6911337400242985
PRKAA2 0.21284924683046638 2 8.274028848141656
AQP9 0.2128755838997757 1 3.691656357827512
HOXA9 0.2129247026755306 1 3.6925788795901484
STX4 0.2129515672884369 1 3.693083370265131
SCG2 0.21296096527466948 2 8.276127046711531
CRISP3 0.2129824107638941 1 3.693662522773514
ADARB2 0.2130039503815526 2 8.276934141674282
RP9 0.213027658421207 1 3.694512034051951
OGN 0.21311724185441083 1 3.696193548214268
PRDX3 0.2132414666925405 1 3.698524441719509
TRIP10 0.21333910226425748 2 8.28322293531982
OXNAD1 0.21337052842132426 1 3.7009450440922183
JAZF1 0.2135504611119661 1 3.7043179708782215
MYF6 0.21360031571229837 1 3.7052521535580922
STXBP3 0.21368005752172908 2 8.289613239546801
PITPNB 0.21373665419513266 1 3.7078060729633906
LAT 0.21377035377793582 1 3.7084371573436496
NKX6-1 0.21383313574407012 1 3.709612667717007
NFAM1 0.21412260345062828 1 3.7150293256720435
GLYATL2 0.21416426119183063 1 3.7158084065484074
RCE1 0.2142936506235367 1 3.7182275381553493
MED6 0.2144011388863638 1 3.7202363865341654
CALB2 0.21453784608043117 1 3.722790249983837
ZNF784 0.2145379704582782 1 3.7227925729807643
AGMAT 0.21459425480641214 1 3.7238436916420783
GBP6 0.2146330452286669 2 8.307435194569447
CERS1 0.2146613247552146 1 3.725095971415974
KCNQ4 0.2147011371229653 2 8.308706386194379
DKK1 0.21474499616609644 1 3.726657822708866
RNF212 0.21476026147832925 1 3.7269427247650753
PPP1R2 0.21495533952812984 1 3.7305822426273716
ASNA1 0.21501744467978579 1 3.731740418049066
SDC1 0.2151493283557634 1 3.7341990614238796
ARMC9 0.21521736592694013 2 8.318334227673263
P2RY13 0.21556162888514885 1 3.7418783325136626
CD200 0.21570319014226894 1 3.7445125135478374
TMEM209 0.2157680091504399 2 8.328585454104262
RAB39A 0.21590474874873958 1 3.7482609674624534
VN1R1 0.2162736320505134 1 3.7551146543108174
ADH1A 0.2164023078513512 1 3.757503401598413
IGLON5 0.21640561140358905 1 3.7575647154523013
RNF113B 0.21640993589047836 1 3.757644976806043
PAQR5 0.21665677056649024 1 3.762224241691756
TOR4A 0.21679195398309317 1 3.764730558398454
SNF8 0.21679900280210265 1 3.7648612133355384
PCDHGC3 0.21688275403225407 3 12.932147772842377
KRTAP10-9 0.2169376888286225 1 3.767431234167833
RWDD2A 0.21711801858523078 1 3.7707711882813038
ZBTB22 0.2171223413959422 2 8.35371843063136
SRPRB 0.21723925865716923 1 3.773015593613091
TMEM189 0.21737138313825669 1 3.775460461719904
CA13 0.21738862778744092 1 3.775779482300621
YIPF2 0.21745760144480678 1 3.7770552905355173
MPST 0.2175818929088206 1 3.7793535767324657
ATF4 0.21760350450049262 1 3.7797531021484563
BAX 0.21761613149808942 1 3.779986519475794
SRD5A1 0.21775949903805453 1 3.782636065709998
OR2A2 0.21781493760565596 1 3.7836602770456347
DHRS7C 0.2179447480203641 1 3.786057750941959
DPH2 0.21813183225577892 2 8.372378408765563
CTSZ 0.21814758710306756 1 3.789801933056644
OR7G3 0.21814825807435792 1 3.789814314267897
LAMC2 0.21819887109218303 4 17.53934978816294
CMKLR1 0.2182473900313032 1 3.791643261885668
C1QA 0.21838064714260022 1 3.7941008626289623
SLC5A1 0.218563051180501 2 8.380330309231653
SAC3D1 0.2186399017435204 1 3.7988790838177655
DUOXA2 0.21878847852203875 1 3.8016156057007167
THAP11 0.21881682767762672 1 3.8021375950675824
OR2AK2 0.2190771724555278 1 3.8069290154904616
BAMBI 0.2191748703268757 1 3.8087260030668
ZNF518B 0.21936427551598803 3 12.977942556757124
DNASE1L2 0.21943560005512966 1 3.813518868088292
OPRD1 0.21944070897507012 1 3.8136127419119745
PLK4 0.21945662464098786 3 12.979639579335867
SLX1A 0.2194694329072257 1 3.8141405004128597
TNFSF13B 0.21948579247501523 1 3.8144410603600853
B4GALNT4 0.21956817717621055 3 12.981688802503285
AKAP8 0.2195781146361236 2 8.399004115031058
PCYT2 0.21958630878374136 1 3.8162874047664954
C19orf21 0.21966699775223747 2 8.400636311742502
FAM84A 0.21969398729341236 1 3.8182646351220537
HELT 0.21980295148847978 1 3.820264765039002
TCEA2 0.2199199785052919 1 3.822412101836858
PRSS27 0.21997486032758473 1 3.8234188495413024
FAM57A 0.21998415731749826 1 3.823589374907902
CANX 0.2200116421879048 2 8.406960674663114
GPR55 0.2201167513085292 1 3.8260208506784874
ADRB3 0.22015185282718536 1 3.8266643576251416
BTG3 0.22032821350480028 1 3.8298964178954615
KANK3 0.22046628930671597 2 8.415292760780055
DNAJB13 0.2204749412333222 1 3.832583998070382
APH1B 0.22054170343288187 1 3.8338064422672278
NLRP11 0.22060194949055867 3 13.000643750564935
ITLN2 0.22068192940289247 1 3.8363731755897277
SLC35C2 0.22074543816110728 1 3.8375352720693487
EXOSC3 0.22082178633660104 1 3.8389319897350473
KCTD12 0.22082666876765 1 3.83902129741975
MEOX1 0.2208991869523641 1 3.8403476076059344
CD27 0.22101610866659718 1 3.8424853725323858
F11R 0.22102251500097053 1 3.842602480801185
NEUROG3 0.2210698002834915 1 3.843466784093436
ZNF394 0.22127929147117065 2 8.430161576362682
PIWIL1 0.22130493094804696 3 13.013497056701201
TMED7 0.22151752397524893 1 3.8516439419301562
AQP4 0.2216177549076434 1 3.8534729239471703
MPPED2 0.22162164544632862 1 3.8535439053226903
GOLPH3 0.2217946301209904 1 3.856699043580945
ALX3 0.2218008644880535 1 3.8568127218955426
OR52N1 0.22192251728678136 1 3.859030498867293
FOXA3 0.2220502310447923 1 3.8613578346395014
NPBWR2 0.22229925012563956 1 3.8658929758009033
DSEL 0.2224089701715445 4 17.61649165599083
TTC30B 0.22244287837273238 2 8.451374289581667
CYB5R3 0.22244506841467596 1 3.868546937605584
UBXN2B 0.22255487671072646 1 3.87054468078441
TAS2R19 0.2225834514391898 1 3.871064425673369
DGKE 0.22261326014450541 2 8.454473767169969
OSR2 0.22263614456469255 1 3.8720227345144576
COL10A1 0.22282415038547734 2 8.458307805681496
HOXD8 0.2229038097918794 1 3.8768881579176875
RNF126 0.22296578247084098 1 3.8780140579271576
C12orf43 0.22296735014724475 1 3.8780425360816597
CHMP2B 0.2229772785029402 1 3.878222889660674
GDE1 0.22300790532325782 1 3.878779205196098
TSPAN5 0.22306374849638042 1 3.8797934185801717
PON2 0.22309874884683611 1 3.8804289961984324
GMIP 0.2233031986243998 3 13.049874622061516
DECR1 0.2234019990407666 1 3.885932797724716
PPP2R1B 0.22352022372853542 2 8.470944262518397
WRAP53 0.22355666200186328 2 8.47160498712627
NME9 0.22355843294900016 1 3.8887698946555975
RRAD 0.22363270392370652 1 3.8901163836284853
RASSF4 0.2238147679363491 1 3.8934157506645892
GPCPD1 0.22386634271302083 2 8.477217244987976
PRR16 0.22395293165004548 1 3.895918281249102
SLC2A4RG 0.22411661321615278 1 3.8988815904420675
RAB34 0.2245430541123143 1 3.906594703561368
MCTP1 0.22455617105567288 3 13.072566192154909
F13B 0.22460357908830364 2 8.490555788472584
DPYD 0.22461353962922798 3 13.073602990223474
KLHL31 0.22462129018900967 2 8.49087584581669
ART4 0.22465205073917754 1 3.9085644746093298
ATE1 0.22484282669678074 2 8.494877719255117
CRLS1 0.2249337415733438 1 3.9136520083945276
KDM4B 0.22495043164309478 3 13.079687705946704
RAD9A 0.22506325331900115 1 3.915989563599018
TMUB2 0.22523618335184237 1 3.919109287135772
PNO1 0.22534468150353235 1 3.9210657677553034
KCTD4 0.22541050530949386 1 3.9222524025310923
DOK4 0.22552577999224194 1 3.9243299183639735
CCDC59 0.22560332762721882 1 3.925727082265462
PARD6B 0.2256220935724718 1 3.9260651342872794
ITLN1 0.22569054026605645 1 3.9272979725162473
ZNF614 0.22576201188482942 2 8.511452214541034
TSSC4 0.22582545334426926 1 3.9297272049009564
MAPK11 0.22590432935422594 1 3.931146962871062
OR51Q1 0.22601432887457182 1 3.9331263539688974
FAM181A 0.22601441247859536 1 3.9331278581256557
MYOZ1 0.22609864000721305 1 3.9346430325873443
SPDYC 0.22614739845244544 1 3.93551996882677
KIF16B 0.22624975302971687 4 17.685962021212205
NUBP1 0.22629631638450193 1 3.938197477333926
OR52D1 0.22633283049278435 1 3.938853801860862
TBC1D21 0.22639403179711837 1 3.9399536995600593
AZGP1 0.22643552686729132 1 3.9406993210901753
EDEM2 0.22648018163965838 2 8.524368813684918
SSR1 0.2265211309687011 1 3.9422372289318157
DDAH2 0.2265384238053237 1 3.942547850933118
NMRAL1 0.22656410002076682 1 3.9430090281694947
ZNF564 0.22659687440481172 2 8.526464846370995
HCN4 0.2267742894789305 3 13.112517312718115
GIMAP5 0.22695177114080642 1 3.9499676051894017
HSD17B7 0.22696238014037998 1 3.9501579153463773
ABCC4 0.22696638856551568 4 17.698831426835362
P2RY14 0.22701830065367093 1 3.95116094489118
CCS 0.22707820675958798 1 3.9522352692309175
CS 0.2270956399040493 2 8.535415070985815
STARD10 0.22710443202266897 1 3.952705516202407
RNPC3 0.22723795330520438 1 3.955099100994104
RTP4 0.22727234889890213 1 3.955715536758767
PSD2 0.22728925830914765 2 8.538885764634106
FAM221A 0.2273549422477186 1 3.9571955009283273
ADH6 0.22737525826272698 1 3.957559479044579
ELOVL1 0.22738340299692802 1 3.9577053922109027
SLC27A1 0.22742444466237227 2 8.54130780139524
RAB11A 0.22748788369502373 1 3.9595768401425975
TMEM144 0.22778018536035782 1 3.964809299753811
POM121L12 0.22778629019077892 1 3.96491853115136
RBBP8 0.2278481575418168 3 13.13175978876985
KISS1R 0.2279107239817063 1 3.967144527818946
SLC24A4 0.22801199798194854 2 8.551822789261216
STX7 0.22812017314382832 1 3.970889431407276
ZUFSP 0.22818382053651032 2 8.554894155017482
HSPA12B 0.2283312138007472 2 8.557527544058404
ARHGEF4 0.22834407640594093 2 8.55775729588864
TMX4 0.22836066055148307 1 3.975186305832271
TNFSF14 0.22837166599155 1 3.9753828676980936
PTCH2 0.22840306809475516 3 13.141678091201848
KIR2DL3 0.2284314411668521 1 3.9764503614310085
SRR 0.22853286526216268 1 3.978261191763001
CYBRD1 0.22858813175880274 1 3.9792476842025
ANP32E 0.2285961535598011 1 3.979390857292871
KIF12 0.22904484567821837 2 8.570260695018025
SGTA 0.22907487326620826 1 3.987928654930048
FGD3 0.22922906294398032 2 8.573543105263964
NPR1 0.2293490395970289 3 13.158547072921976
DLX3 0.22940886292072962 1 3.9938778182664896
SLC25A15 0.2294226252969808 1 3.994122828908539
P2RY12 0.2294788595967832 1 3.995123857061615
EIF4E2 0.22958243610032134 1 3.996967174253153
BRD7 0.22969892037880751 2 8.581906712164201
DCAF8 0.22972716507430715 2 8.582409093585833
PAM 0.22975616931331744 3 13.165792142298123
BEND6 0.22980775153958063 1 4.000975024338522
PPFIA4 0.2298737298974271 2 8.585015310143879
MSMO1 0.22988748482629348 1 4.00239263793961
SLC25A42 0.22992692220061037 1 4.00309368508509
MED4 0.23001461671535683 1 4.004652259186994
THOC3 0.23006806421768516 1 4.005601964769548
ENOPH1 0.23011623923778665 1 4.006457851366385
CEP57 0.23061321793633388 2 8.598147151025492
TBXA2R 0.23063187029099338 1 4.015610795531546
CARD8 0.23064920924169235 1 4.015918329250135
URI1 0.23069930338195896 2 8.599673939724308
HNRNPA1L2 0.23070904335312856 1 4.016979457570848
S1PR3 0.23073432246960765 1 4.017427712279998
CCR4 0.23073990578657208 1 4.017526712217148
DTWD2 0.23074613172272845 1 4.017637104704351
NUAK2 0.2308301560780456 2 8.601993944803729
NSA2 0.2308837238536221 1 4.020076227911622
GPR146 0.23090891569005206 1 4.02052269844342
OR2J3 0.23100080084190344 1 4.0221508741798475
DAPK2 0.23104930610953348 1 4.023010189408236
PRMT2 0.23110870127736174 1 4.024062257335437
ZNF264 0.23113269058794017 2 8.60735432949528
TECR 0.23122088522578357 1 4.02604885831988
SGCA 0.23138981813650086 1 4.029039122878327
PRSS8 0.23140622084858561 1 4.029329384352769
CA3 0.23148561375676893 1 4.0307341136089185
C1orf198 0.23160745480662576 1 4.032889239545594
TNKS1BP1 0.2316215047828373 5 22.364606515094845
SCAND3 0.23171100977976988 4 17.783321906343016
CD37 0.23201019842338377 1 4.040007343766124
ELMOD1 0.23206016844526012 1 4.040889913941093
FBXO44 0.232070421237257 1 4.041070982283812
COX11 0.23214088652544343 1 4.042315276026957
DNAJC4 0.23214198021765087 1 4.042334586641458
ASAP2 0.2322345853219947 3 13.209703829974345
KCNJ11 0.2322489287704272 1 4.044222601454768
FBP2 0.23228568110471287 1 4.044871268274598
NOD2 0.2324383879234439 3 13.213300133179223
EN1 0.23247207733830377 1 4.0481600000490605
METTL9 0.23254482041302418 1 4.049442963210618
TMC8 0.2325635017111105 2 8.63263960104962
LETM1 0.23267316787486345 2 8.634573136632234
RHO 0.23276912574130146 1 4.053397256375856
SLC35B4 0.2330886008190523 1 4.059024723431787
CLIP4 0.23325833797226908 2 8.64487961603595
CCR9 0.23336750756914568 1 4.063933202394496
IMPAD1 0.23343510836514506 1 4.065122294031218
NTM 0.23389916536520405 1 4.073278557106201
HOXA13 0.23417656881422536 1 4.078148830453847
TRADD 0.2342083876403588 1 4.078707206084318
SUCLG1 0.23421485221730068 1 4.078820643877876
GRPEL2 0.2342252488723266 1 4.079003075636336
ABCF1 0.23438295340947532 3 13.24750405844101
GPD1L 0.23440413433642227 1 4.082141127423523
ISL2 0.23444291001172693 1 4.082821120474312
PRRT2 0.2345732610030719 1 4.085106460310842
SLC9A9 0.23489462296271907 2 8.67360408622258
GRN 0.2349830795170487 2 8.675152952431088
RAB4A 0.23499586427977937 1 4.092509576460654
SPON2 0.23536245237438633 1 4.098923957449755
MOGAT3 0.23544239647636456 1 4.100321861797189
IMPACT 0.23552138588868773 1 4.1017027498299194
RNF13 0.2355889331817599 1 4.102883353281473
ZP3 0.2356944416416491 1 4.104726980215248
RNF20 0.23570410789839616 4 17.853497465040086
AQP3 0.23577020186502304 1 4.106050442271108
ZCCHC9 0.23600233176440585 1 4.110103710272129
SOHLH1 0.23602826310500777 1 4.110556331612255
OR4M1 0.23603697545932992 1 4.11070839461412
ATG5 0.23610473238655108 1 4.111890872767466
TECTB 0.23613302893064933 1 4.112384628076498
ZMAT3 0.23614982406509877 1 4.112677672335021
KDM6B 0.23623222130514993 5 22.445583954681293
SLC35C1 0.23636320000629732 1 4.116399438099103
TPST2 0.23643571885760167 1 4.117663804901846
VPS26A 0.23657633538000905 1 4.120114692584704
KCTD7 0.23662449368079919 1 4.1209538406680295
TSSK6 0.23671269642376708 1 4.122490449071135
ALAS1 0.23684623174561778 2 8.707683262039644
HOMER3 0.23690377699252416 1 4.125817971082476
ZNF32 0.23696346540830404 1 4.126857019810599
OTX1 0.2369649898730872 1 4.126883555145891
WNT9B 0.23699757927888893 1 4.127450788910917
VEGFA 0.2370912084146595 1 4.129080148473532
FPR3 0.23709290170514238 1 4.12910961148946
HS3ST3B1 0.23718601634930123 1 4.130729569985028
ALS2CR8 0.2372567722234098 2 8.714827452214514
FAM63B 0.2372775795416545 2 8.71518931246884
WDR77 0.2373075037569258 1 4.132842483849568
HPS1 0.23736669124515603 2 8.716738807658764
UCP1 0.2375986492571107 1 4.137903067671149
TRNAU1AP 0.23766101778770427 1 4.138986579181527
AHSG 0.23770532280961382 1 4.13975615938778
ADH4 0.23771044446419493 1 4.139845116390825
